"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","RT @pm10_bot: 21:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 60, 경기 57, 강원 44, 대전 52, 충북 55, 충남 56 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 12:45:03,FALSE,NA,"864824082667143168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjy1261",3,TRUE,FALSE,NA,NA
"76","RT @pm10_bot: 21:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 60, 경기 57, 강원 44, 대전 52, 충북 55, 충남 56 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 12:26:04,FALSE,NA,"864819304268570624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unmyuo",3,TRUE,FALSE,NA,NA
"77","RT @pm10_bot: 21:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 60, 경기 57, 강원 44, 대전 52, 충북 55, 충남 56 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 12:24:27,FALSE,NA,"864818897714782208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hy020421",3,TRUE,FALSE,NA,NA
"78","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:43:56,FALSE,NA,"864808702695555072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshatqueen",10,TRUE,FALSE,NA,NA
"79","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:43:32,FALSE,NA,"864808601411440640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshatqueen",6,TRUE,FALSE,NA,NA
"80","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:43:29,FALSE,NA,"864808589302521856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshatqueen",8,TRUE,FALSE,NA,NA
"81","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:42:31,FALSE,NA,"864808346120994816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chi_kook_",6,TRUE,FALSE,NA,NA
"82","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:42:29,FALSE,NA,"864808337556160517",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chi_kook_",8,TRUE,FALSE,NA,NA
"83","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:37:29,FALSE,NA,"864807078367383556",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yai930126",8,TRUE,FALSE,NA,NA
"84","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:35:28,FALSE,NA,"864806571133378560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saemooll",6,TRUE,FALSE,NA,NA
"85","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:35:26,FALSE,NA,"864806562744877056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saemooll",8,TRUE,FALSE,NA,NA
"86","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:29:04,FALSE,NA,"864804959258198016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thomincookie",8,TRUE,FALSE,NA,NA
"87","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:25:10,FALSE,NA,"864803978638262272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KR_rose_",8,TRUE,FALSE,NA,NA
"88","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:25:08,FALSE,NA,"864803970715238401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KR_rose_",6,TRUE,FALSE,NA,NA
"89","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:25:07,FALSE,NA,"864803967854759938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junmyeon9105220",6,TRUE,FALSE,NA,NA
"90","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 서울 56, 인천 60, 경기 45, 강원 40, 대전 55, 충북 55, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 11:25:06,FALSE,NA,"864803963417247745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junmyeon9105220",8,TRUE,FALSE,NA,NA
"91","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 서울 67, 인천 65, 경기 102, 강원 47, 대전 44, 충북 62, 충남 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:53:19,FALSE,NA,"864795962383806465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dpgpdpdl",8,TRUE,FALSE,NA,NA
"92","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 57, 전남 53, 대구 58, 부산 101, 울산 81, 경북 36, 경남 74, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:39:45,FALSE,NA,"864792551420608512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hojyo_hood",4,TRUE,FALSE,NA,NA
"93","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 57, 전남 53, 대구 58, 부산 101, 울산 81, 경북 36, 경남 74, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:36:31,FALSE,NA,"864791734122762241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",4,TRUE,FALSE,NA,NA
"94","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:36:28,FALSE,NA,"864791725067218944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",10,TRUE,FALSE,NA,NA
"95","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 56, 경기 56, 강원 44, 대전 52, 충북 57, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:35:15,FALSE,NA,"864791417599565824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seolbim05",4,TRUE,FALSE,NA,NA
"96","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:29:09,FALSE,NA,"864789881230196736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sexymh0425",10,TRUE,FALSE,NA,NA
"97","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 57, 전남 53, 대구 58, 부산 101, 울산 81, 경북 36, 경남 74, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:29:07,FALSE,NA,"864789874695585792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sexymh0425",4,TRUE,FALSE,NA,NA
"98","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:24:59,FALSE,NA,"864788832167772161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junelee42",10,TRUE,FALSE,NA,NA
"99","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:24:53,FALSE,NA,"864788809140936704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","syeon841",10,TRUE,FALSE,NA,NA
"100","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 57, 전남 53, 대구 58, 부산 101, 울산 81, 경북 36, 경남 74, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:24:31,FALSE,NA,"864788716375506945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junelee42",4,TRUE,FALSE,NA,NA
"101","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:24:21,FALSE,NA,"864788673060941824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manjyu_M_",10,TRUE,FALSE,NA,NA
"102","RT @pm10_bot: 19:00 현재 미세먼지(pm10) 농도: 서울 55, 인천 66, 경기 51, 강원 44, 대전 45, 충북 58, 충남 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 10:24:20,FALSE,NA,"864788670859026432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Setopen325mg",10,TRUE,FALSE,NA,NA
"103","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 광주 44, 전북 65, 전남 50, 대구 57, 부산 101, 울산 86, 경북 37, 경남 75, 제주 46 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:30:14,FALSE,NA,"864775053501530112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rorrorrdd",3,TRUE,FALSE,NA,NA
"104","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 56, 경기 56, 강원 44, 대전 52, 충북 57, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:25:01,FALSE,NA,"864773742831951872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blumackerelcat",4,TRUE,FALSE,NA,NA
"105","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 광주 44, 전북 65, 전남 50, 대구 57, 부산 101, 울산 86, 경북 37, 경남 75, 제주 46 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:24:46,FALSE,NA,"864773677132398593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lol_da_h",3,TRUE,FALSE,NA,NA
"106","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 56, 경기 56, 강원 44, 대전 52, 충북 57, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:24:12,FALSE,NA,"864773536237277184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justborn_to_die",4,TRUE,FALSE,NA,NA
"107","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 광주 44, 전북 65, 전남 50, 대구 57, 부산 101, 울산 86, 경북 37, 경남 75, 제주 46 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:24:05,FALSE,NA,"864773506277425152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",3,TRUE,FALSE,NA,NA
"108","RT @pm10_bot: 18:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 56, 경기 56, 강원 44, 대전 52, 충북 57, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 09:24:02,FALSE,NA,"864773494898282496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",4,TRUE,FALSE,NA,NA
"109","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 64, 전남 47, 대구 46, 부산 87, 울산 72, 경북 35, 경남 73, 제주 45 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:57:13,FALSE,NA,"864766745961127936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lol_da_h",3,TRUE,FALSE,NA,NA
"110","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:51:31,FALSE,NA,"864765309714022400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oiiwaoiiwa",6,TRUE,FALSE,NA,NA
"111","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:40:17,FALSE,NA,"864762483545784320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seolbim05",6,TRUE,FALSE,NA,NA
"112","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:27:33,FALSE,NA,"864759278741053440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yeon_chan_",6,TRUE,FALSE,NA,NA
"113","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:27:10,FALSE,NA,"864759181953318912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Huyuiine",6,TRUE,FALSE,NA,NA
"114","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:26:30,FALSE,NA,"864759016676667392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thefoxsayhoooi",6,TRUE,FALSE,NA,NA
"115","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 64, 전남 47, 대구 46, 부산 87, 울산 72, 경북 35, 경남 73, 제주 45 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:25:24,FALSE,NA,"864758738036457472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",3,TRUE,FALSE,NA,NA
"116","RT @pm10_bot: 17:00 현재 미세먼지(pm10) 농도: 서울 68, 인천 66, 경기 63, 강원 48, 대전 49, 충북 56, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:25:22,FALSE,NA,"864758732776812545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatenshienki",6,TRUE,FALSE,NA,NA
"117","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:18:04,FALSE,NA,"864756892504997888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coco6y",8,TRUE,FALSE,NA,NA
"118","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 66, 전남 57, 대구 39, 부산 94, 울산 70, 경북 56, 경남 91, 제주 76 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 08:18:00,FALSE,NA,"864756875471970304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coco6y",6,TRUE,FALSE,NA,NA
"119","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:33:21,FALSE,NA,"864745641808871425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ekimu",8,TRUE,FALSE,NA,NA
"120","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 66, 전남 57, 대구 39, 부산 94, 울산 70, 경북 56, 경남 91, 제주 76 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:30:12,FALSE,NA,"864744845679534080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","if_u_stay",6,TRUE,FALSE,NA,NA
"121","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:29:24,FALSE,NA,"864744647041597441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmsehdmseh",8,TRUE,FALSE,NA,NA
"122","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 66, 전남 57, 대구 39, 부산 94, 울산 70, 경북 56, 경남 91, 제주 76 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:29:23,FALSE,NA,"864744642591444992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmsehdmseh",6,TRUE,FALSE,NA,NA
"123","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:26:09,FALSE,NA,"864743828405633025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ppoppoppong",8,TRUE,FALSE,NA,NA
"124","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 66, 전남 57, 대구 39, 부산 94, 울산 70, 경북 56, 경남 91, 제주 76 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:26:08,FALSE,NA,"864743823448068096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blueskyblue_777",6,TRUE,FALSE,NA,NA
"125","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:26:07,FALSE,NA,"864743819853430784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blueskyblue_777",8,TRUE,FALSE,NA,NA
"126","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 서울 83, 인천 71, 경기 82, 강원 50, 대전 50, 충북 60, 충남 57 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:25:18,FALSE,NA,"864743615448272896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgw1494",8,TRUE,FALSE,NA,NA
"127","RT @pm10_bot: 16:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 66, 전남 57, 대구 39, 부산 94, 울산 70, 경북 56, 경남 91, 제주 76 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:25:17,FALSE,NA,"864743610964623364",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgw1494",6,TRUE,FALSE,NA,NA
"128","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 서울 67, 인천 65, 경기 102, 강원 47, 대전 44, 충북 62, 충남 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:02:23,FALSE,NA,"864737845356802049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgw1494",8,TRUE,FALSE,NA,NA
"129","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 광주 34, 전북 71, 전남 59, 대구 50, 부산 97, 울산 96, 경북 61, 경남 90, 제주 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 07:02:12,FALSE,NA,"864737799127179266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgw1494",6,TRUE,FALSE,NA,NA
"130","RT @pm10_bot: 13:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 61, 전남 58, 대구 64, 부산 181, 울산 208, 경북 59, 경남 54, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:44:48,FALSE,NA,"864733422245130241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nellumiowo9",15,TRUE,FALSE,NA,NA
"131","RT @pm10_bot: 13:00 현재 미세먼지(pm10) 농도: 서울 71, 인천 94, 경기 87, 강원 47, 대전 39, 충북 55, 충남 119 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:41:02,FALSE,NA,"864732473057357824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hadas0208",21,TRUE,FALSE,NA,NA
"132","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 서울 67, 인천 65, 경기 102, 강원 47, 대전 44, 충북 62, 충남 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:29:47,FALSE,NA,"864729645035343872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kimball5231",8,TRUE,FALSE,NA,NA
"133","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 광주 34, 전북 71, 전남 59, 대구 50, 부산 97, 울산 96, 경북 61, 경남 90, 제주 60 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:28:14,FALSE,NA,"864729253580988417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sisse52955730",6,TRUE,FALSE,NA,NA
"134","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 서울 67, 인천 65, 경기 102, 강원 47, 대전 44, 충북 62, 충남 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:28:10,FALSE,NA,"864729236015153153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sisse52955730",8,TRUE,FALSE,NA,NA
"135","RT @pm10_bot: 15:00 현재 미세먼지(pm10) 농도: 서울 67, 인천 65, 경기 102, 강원 47, 대전 44, 충북 62, 충남 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 06:26:42,FALSE,NA,"864728865989513216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rainbow_dog",8,TRUE,FALSE,NA,NA
